sample_dir,subject_name,timestamp,condition,mask_path,spectrum_path
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_40_18,P095_OP059_2021_05_02_Experiment1,2021_05_02_15_40_18,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_40_18\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_40_18\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_40_35,P095_OP059_2021_05_02_Experiment1,2021_05_02_15_40_35,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_40_35\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_40_35\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_41_03,P095_OP059_2021_05_02_Experiment1,2021_05_02_15_41_03,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_41_03\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_41_03\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_41_20,P095_OP059_2021_05_02_Experiment1,2021_05_02_15_41_20,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_41_20\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P095_OP059_2021_05_02_Experiment1\2021_05_02_15_41_20\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_17,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_24_17,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_17\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_17\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_34,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_24_34,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_34\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_34\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_51,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_24_51,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_51\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_24_51\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_14,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_25_14,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_14\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_14\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_33,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_25_33,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_33\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_33\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_50,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_25_50,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_50\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_25_50\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_16,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_26_16,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_16\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_16\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_33,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_26_33,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_33\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_33\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_52,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_26_52,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_52\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_26_52\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_29_29,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_29_29,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_29_29\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_29_29\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_29_47,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_29_47,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_29_47\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_29_47\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_05,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_30_05,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_05\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_05\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_28,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_30_28,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_28\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_28\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_46,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_30_46,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_46\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_30_46\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_04,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_31_04,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_04\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_04\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_39,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_31_39,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_39\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_39\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_58,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_31_58,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_58\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_31_58\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_32_16,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_32_16,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_32_16\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_32_16\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_39_11,P096_OP060_2021_05_06_Experiment1,2021_05_06_09_39_11,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_39_11\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_09_39_11\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_10_05_43,P096_OP060_2021_05_06_Experiment1,2021_05_06_10_05_43,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_10_05_43\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_10_05_43\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_10_06_02,P096_OP060_2021_05_06_Experiment1,2021_05_06_10_06_02,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_10_06_02\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_10_06_02\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_14_34,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_14_34,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_14_34\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_14_34\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_14_53,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_14_53,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_14_53\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_14_53\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_13,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_15_13,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_13\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_13\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_37,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_15_37,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_37\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_37\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_55,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_15_55,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_55\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_15_55\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_16_15,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_16_15,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_16_15\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_16_15\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_16_43,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_16_43,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_16_43\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_16_43\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_02,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_17_02,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_02\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_02\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_20,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_17_20,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_20\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_20\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_58,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_17_58,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_58\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_17_58\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_17,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_18_17,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_17\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_17\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_35,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_18_35,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_35\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_35\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_58,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_18_58,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_58\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_18_58\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_15,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_19_15,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_15\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_15\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_33,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_19_33,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_33\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_33\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_59,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_19_59,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_59\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_19_59\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_20_17,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_20_17,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_20_17\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_20_17\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_20_37,P096_OP060_2021_05_06_Experiment1,2021_05_06_11_20_37,baseline,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_20_37\_hypergui_1\mask.csv,C:\DKFZ\MLData\data\Cat_Pig\Cat_atlas\Cat_0007_kidney\data\P096_OP060_2021_05_06_Experiment1\2021_05_06_11_20_37\_hypergui_1\spectrum_fromCSV1_(500.0-995.0)_masked_data.xlsx
